index,time,rmse,r2,mae,lat,lon,TREFMXAV_U,y_pred,member,year,feature,model
0,1,0.9277317615796293,0.9954941581738692,0.6354975298789413,23.864050082247303,131.38944163884915,287.45444,287.4567667479702,18.000191078265306,2006_2015,CAM_loc,FLAML
1,2,0.8917721376868505,0.9954470482080995,0.629409916778704,23.86553375825392,131.38479379485656,289.0144,288.99586016702216,17.999836702794763,2006_2015,CAM_loc,FLAML
2,3,0.8883755950073855,0.9940480305582036,0.6366182938891097,23.86494359062589,131.39260483145634,292.12427,292.08030021527816,17.99983992485562,2006_2015,CAM_loc,FLAML
3,4,0.887542962121959,0.9907405953450106,0.6362297426302858,23.864455680794578,131.38331360471076,295.45615,295.44621473843074,17.999929685615516,2006_2015,CAM_loc,FLAML
4,5,0.8211629718378922,0.9876128367436288,0.5903585624537709,23.86554987161178,131.3837758598727,298.1175,298.0953302187162,17.99967328809741,2006_2015,CAM_loc,FLAML
5,6,0.746455033430811,0.9877872644741195,0.5395287428422755,23.865744573617672,131.38372930523704,300.02936,300.06237566179124,18.00015195874801,2006_2015,CAM_loc,FLAML
6,7,0.6925310003839562,0.9890707864409659,0.5001062342226699,23.86559690821293,131.38393198697676,301.08163,301.1293409509902,17.999607952660995,2006_2015,CAM_loc,FLAML
7,8,0.7006088154519692,0.9879682752006217,0.5027419623013454,23.864304278428968,131.3922270179964,300.7833,300.78839197238653,17.999811094096916,2006_2015,CAM_loc,FLAML
8,9,0.7553253892811272,0.9871139251165924,0.5394236296868511,23.86499427675829,131.38385555194708,298.6372,298.62567228211446,17.999982934973982,2006_2015,CAM_loc,FLAML
9,10,0.804861715792037,0.9907853181906405,0.575109283643751,23.864419571714787,131.38863995133747,295.40173,295.3857853586536,18.000163225326634,2006_2015,CAM_loc,FLAML
10,11,0.8377714052041069,0.993737384336759,0.596146674447136,23.863986598906358,131.38583264395854,291.7552,291.76397577623226,18.000258809989262,2006_2015,CAM_loc,FLAML
11,12,0.9027618681463994,0.9950196085925732,0.6222512276037732,23.864371698393136,131.38675850868262,288.50873,288.52973362650664,18.000548601901766,2006_2015,CAM_loc,FLAML
0,1,0.9504815142635262,0.9952704650279312,0.6485346775109543,23.864050082247303,131.38944163884915,287.45444,287.4508213511028,18.000191078265306,2006_2015,CAM_surf,FLAML
1,2,0.9152675243044581,0.9952039758725033,0.6439808480442054,23.86553375825392,131.38479379485656,289.0144,288.99424844709483,17.999836702794763,2006_2015,CAM_surf,FLAML
2,3,0.9135563161717069,0.9937058352942244,0.6530950498762839,23.86494359062589,131.39260483145634,292.12427,292.0825685756318,17.99983992485562,2006_2015,CAM_surf,FLAML
3,4,0.9139972936399068,0.9901803928256491,0.6537516029584527,23.864455680794578,131.38331360471076,295.45615,295.44942691711475,17.999929685615516,2006_2015,CAM_surf,FLAML
4,5,0.8457235627160028,0.9868607672113532,0.6066250411063916,23.86554987161178,131.3837758598727,298.1175,298.0960519695401,17.99967328809741,2006_2015,CAM_surf,FLAML
5,6,0.7673599589124666,0.9870936357391616,0.5534788752250343,23.865744573617672,131.38372930523704,300.02936,300.06712453801936,18.00015195874801,2006_2015,CAM_surf,FLAML
6,7,0.711406700675783,0.9884668915100943,0.5120609557890979,23.86559690821293,131.38393198697676,301.08163,301.13148869427994,17.999607952660995,2006_2015,CAM_surf,FLAML
7,8,0.7231128909589741,0.9871829256899911,0.5160726729799856,23.864304278428968,131.3922270179964,300.7833,300.7865105147417,17.999811094096916,2006_2015,CAM_surf,FLAML
8,9,0.7821252900327446,0.9861832740855492,0.5556118216904483,23.86499427675829,131.38385555194708,298.6372,298.62105039062453,17.999982934973982,2006_2015,CAM_surf,FLAML
9,10,0.8287864715110294,0.9902293578013742,0.5902537290544044,23.864419571714787,131.38863995133747,295.40173,295.3840900971147,18.000163225326634,2006_2015,CAM_surf,FLAML
10,11,0.8571148065069273,0.9934448491695056,0.608612119120216,23.863986598906358,131.38583264395854,291.7552,291.769845286985,18.000258809989262,2006_2015,CAM_surf,FLAML
11,12,0.9243237218548629,0.9947788609464625,0.6346209605768153,23.864371698393136,131.38675850868262,288.50873,288.530665127787,18.000548601901766,2006_2015,CAM_surf,FLAML
0,1,0.9182385690348138,0.9955859001514831,0.6224878551895938,23.864050082247303,131.38944163884915,287.45444,287.4489889551342,18.000191078265306,2006_2015,CAM_surf_loc,FLAML
1,2,0.8807650237128357,0.9955587484377035,0.6156813923962589,23.86553375825392,131.38479379485656,289.0144,288.98693530727036,17.999836702794763,2006_2015,CAM_surf_loc,FLAML
2,3,0.8777705638993046,0.9941892862778584,0.624423264227244,23.86494359062589,131.39260483145634,292.12427,292.07906306501724,17.99983992485562,2006_2015,CAM_surf_loc,FLAML
3,4,0.8783535899700149,0.9909313413248498,0.625989745044432,23.864455680794578,131.38331360471076,295.45615,295.448514849689,17.999929685615516,2006_2015,CAM_surf_loc,FLAML
4,5,0.8114001572461162,0.9879056280458836,0.5802964914620046,23.86554987161178,131.3837758598727,298.1175,298.0951946945747,17.99967328809741,2006_2015,CAM_surf_loc,FLAML
5,6,0.73408951214561,0.9881885371227471,0.528091750581178,23.865744573617672,131.38372930523704,300.02936,300.06207499428126,18.00015195874801,2006_2015,CAM_surf_loc,FLAML
6,7,0.6779641770003851,0.98952572509747,0.4875215507027737,23.86559690821293,131.38393198697676,301.08163,301.13235118829294,17.999607952660995,2006_2015,CAM_surf_loc,FLAML
7,8,0.6844218931429251,0.9885178165547375,0.4886550713383343,23.864304278428968,131.3922270179964,300.7833,300.7901985790397,17.999811094096916,2006_2015,CAM_surf_loc,FLAML
8,9,0.7405494339483708,0.9876131581414294,0.5258296144912172,23.86499427675829,131.38385555194708,298.6372,298.6249462769426,17.999982934973982,2006_2015,CAM_surf_loc,FLAML
9,10,0.7921967080107951,0.9910730342263615,0.5625948809206732,23.864419571714787,131.38863995133747,295.40173,295.3895673861847,18.000163225326634,2006_2015,CAM_surf_loc,FLAML
10,11,0.8279652908927684,0.993883134147293,0.5853626236044179,23.863986598906358,131.38583264395854,291.7552,291.7712554668815,18.000258809989262,2006_2015,CAM_surf_loc,FLAML
11,12,0.8937741994132923,0.9951182819849517,0.6107532104858096,23.864371698393136,131.38675850868262,288.50873,288.53403569155574,18.000548601901766,2006_2015,CAM_surf_loc,FLAML
0,1,1.3596232885525164,0.9893290442661471,0.9906243906947957,23.86446665115366,131.38892353763788,290.39853,290.4713451376629,17.999631747154226,2061_2070,CAM,FLAML
1,2,1.4376366605090227,0.9871842722888253,1.0572566546670565,23.865337528381534,131.38557059136886,291.90912,292.01842903491774,17.9995421170927,2061_2070,CAM,FLAML
2,3,1.4809366674466664,0.9822849322920022,1.096942168673426,23.864799395891325,131.3867322313723,294.97955,295.0516862711195,17.99998465041688,2061_2070,CAM,FLAML
3,4,1.44589837206208,0.9743817965112737,1.0765633726270554,23.865404963440692,131.3845748164375,298.28503,298.34660912985584,18.000252539015687,2061_2070,CAM,FLAML
4,5,1.365541230921044,0.9656167989923042,1.0202272287806613,23.864501127164917,131.38542408671734,301.0696,301.06832900452986,17.99993881470627,2061_2070,CAM,FLAML
5,6,1.2812557085400675,0.9659530483524467,0.9510119759775354,23.865231537639378,131.37796308677238,303.10886,303.1297577639095,18.00000889590092,2061_2070,CAM,FLAML
6,7,1.289977575640446,0.9656545298485174,0.9394593255300874,23.86685077561385,131.37823100227084,304.29996,304.2487912032492,18.000134278379573,2061_2070,CAM,FLAML
7,8,1.3791397553485556,0.9570235719275147,0.9928996648555584,23.864293905383438,131.3879061763918,304.04736,303.9364651280384,18.00010156054273,2061_2070,CAM,FLAML
8,9,1.4313697747704464,0.9526960161512539,1.033601525359646,23.865265918822317,131.38317252449212,301.77435,301.6755372800142,18.0003450226233,2061_2070,CAM,FLAML
9,10,1.396609221249111,0.9705860797488316,1.0176829367365454,23.865466697557512,131.38001955421123,298.3874,298.3222786089613,17.99992700757009,2061_2070,CAM,FLAML
10,11,1.3217018548743658,0.983293429461118,0.9719605726514825,23.864675855552175,131.38701747927504,294.6161,294.6053265894841,18.000146616392605,2061_2070,CAM,FLAML
11,12,1.293349936821223,0.9887179156792233,0.9474160145380555,23.86421486266208,131.3826239881327,291.4363,291.4669371392711,17.999966729210254,2061_2070,CAM,FLAML
0,1,0.8870311326461339,0.995458034258407,0.6148938279203919,23.86446665115366,131.38892353763788,290.39853,290.39523474354843,17.999631747154226,2061_2070,CAM_loc,FLAML
1,2,0.8710218141613566,0.9952956128268439,0.6197547965792141,23.865337528381534,131.38557059136886,291.90912,291.88111810201025,17.9995421170927,2061_2070,CAM_loc,FLAML
2,3,0.8804999793624095,0.9937377767775798,0.6340580760465182,23.864799395891325,131.3867322313723,294.97955,294.93226904080336,17.99998465041688,2061_2070,CAM_loc,FLAML
3,4,0.8901472699296658,0.9902905000935249,0.64044038676973,23.865404963440692,131.3845748164375,298.28503,298.2823229188977,18.000252539015687,2061_2070,CAM_loc,FLAML
4,5,0.8356875908448873,0.9871227069963415,0.6024295043402138,23.864501127164917,131.38542408671734,301.0696,301.0461332615289,17.99993881470627,2061_2070,CAM_loc,FLAML
5,6,0.7643943603383415,0.9878817040197921,0.5544202837686154,23.865231537639378,131.37796308677238,303.10886,303.146085876821,18.00000889590092,2061_2070,CAM_loc,FLAML
